lang,century_ah,death_ah,author_uri,author_translit,author_name,book_uri,title_translit,title_ar,genre_tags,n_versions,version_ids,version_files,book_path,book_yml,tafsir_flag,tafsir_reason
AR,325,325,0325IbnIshaqWashsha,IbnIshaqWashsha,Muḥammad b. Isḥāq b. Yaḥyá al-Waššāʾ,0325IbnIshaqWashsha.TafrijMuhaj,TafrijMuhaj,Tafrīǧ al-muḥaj,"src@keyword, src@keyword, src@keyword",1,AOCP20251104012-ara1,0325IbnIshaqWashsha.TafrijMuhaj.AOCP20251104012-ara1,/Volumes/LaCie/openiti_corpus/AR/0325AH/data/0325IbnIshaqWashsha/0325IbnIshaqWashsha.TafrijMuhaj,/Volumes/LaCie/openiti_corpus/AR/0325AH/data/0325IbnIshaqWashsha/0325IbnIshaqWashsha.TafrijMuhaj/0325IbnIshaqWashsha.TafrijMuhaj.yml,0,
AR,325,325,0325IbnMuhammadNaysaburi,IbnMuhammadNaysaburi,Ibn Fulān al-Fulānī,0325IbnMuhammadNaysaburi.AhadithMinMusnad,AhadithMinMusnad,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Shamela0026567-ara1,0325IbnMuhammadNaysaburi.AhadithMinMusnad.Shamela0026567-ara1,/Volumes/LaCie/openiti_corpus/AR/0325AH/data/0325IbnMuhammadNaysaburi/0325IbnMuhammadNaysaburi.AhadithMinMusnad,/Volumes/LaCie/openiti_corpus/AR/0325AH/data/0325IbnMuhammadNaysaburi/0325IbnMuhammadNaysaburi.AhadithMinMusnad/0325IbnMuhammadNaysaburi.AhadithMinMusnad.yml,0,
AR,325,325,0325IbnSahlRazi,IbnSahlRazi,Ibn Fulān al-Fulānī,0325IbnSahlRazi.AkhbarFakhkh,AkhbarFakhkh,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",3,Sham19Y0117366-ara1 | Shamela0117366BK1-ara1 | Zaydiyya0000089-ara1,0325IbnSahlRazi.AkhbarFakhkh.Sham19Y0117366-ara1 | 0325IbnSahlRazi.AkhbarFakhkh.Shamela0117366BK1-ara1.completed | 0325IbnSahlRazi.AkhbarFakhkh.Zaydiyya0000089-ara1,/Volumes/LaCie/openiti_corpus/AR/0325AH/data/0325IbnSahlRazi/0325IbnSahlRazi.AkhbarFakhkh,/Volumes/LaCie/openiti_corpus/AR/0325AH/data/0325IbnSahlRazi/0325IbnSahlRazi.AkhbarFakhkh/0325IbnSahlRazi.AkhbarFakhkh.yml,0,
AR,325,325,0325RaqqamBasri,RaqqamBasri,Ibn Fulān al-Fulānī,0325RaqqamBasri.CafwWaIctidhar,CafwWaIctidhar,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,ShamAY0033734-ara1,0325RaqqamBasri.CafwWaIctidhar.ShamAY0033734-ara1,/Volumes/LaCie/openiti_corpus/AR/0325AH/data/0325RaqqamBasri/0325RaqqamBasri.CafwWaIctidhar,/Volumes/LaCie/openiti_corpus/AR/0325AH/data/0325RaqqamBasri/0325RaqqamBasri.CafwWaIctidhar/0325RaqqamBasri.CafwWaIctidhar.yml,0,
AR,350,327,0327AbuBakrKharaiti,AbuBakrKharaiti,Abū Bakr al-Ḫarāʾiṭī,0327AbuBakrKharaiti.FadilatShukr,FadilatShukr,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",3,JK000048-ara1 | Shamela0013140-ara1 | Shia002008-ara1,0327AbuBakrKharaiti.FadilatShukr.JK000048-ara1 | 0327AbuBakrKharaiti.FadilatShukr.Shamela0013140-ara1 | 0327AbuBakrKharaiti.FadilatShukr.Shia002008-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0327AbuBakrKharaiti/0327AbuBakrKharaiti.FadilatShukr,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0327AbuBakrKharaiti/0327AbuBakrKharaiti.FadilatShukr/0327AbuBakrKharaiti.FadilatShukr.yml,0,
AR,350,327,0327AbuBakrKharaiti,AbuBakrKharaiti,Abū Bakr al-Ḫarāʾiṭī,0327AbuBakrKharaiti.HawatifJinan,HawatifJinan,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK009207-ara1 | Shamela0028183-ara1,0327AbuBakrKharaiti.HawatifJinan.JK009207-ara1 | 0327AbuBakrKharaiti.HawatifJinan.Shamela0028183-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0327AbuBakrKharaiti/0327AbuBakrKharaiti.HawatifJinan,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0327AbuBakrKharaiti/0327AbuBakrKharaiti.HawatifJinan/0327AbuBakrKharaiti.HawatifJinan.yml,0,
AR,350,327,0327AbuBakrKharaiti,AbuBakrKharaiti,Abū Bakr al-Ḫarāʾiṭī,0327AbuBakrKharaiti.IctilalQulub,IctilalQulub,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK011273-ara1 | Shamela0001304-ara1,0327AbuBakrKharaiti.IctilalQulub.JK011273-ara1 | 0327AbuBakrKharaiti.IctilalQulub.Shamela0001304-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0327AbuBakrKharaiti/0327AbuBakrKharaiti.IctilalQulub,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0327AbuBakrKharaiti/0327AbuBakrKharaiti.IctilalQulub/0327AbuBakrKharaiti.IctilalQulub.yml,0,
AR,350,327,0327AbuBakrKharaiti,AbuBakrKharaiti,Abū Bakr al-Ḫarāʾiṭī,0327AbuBakrKharaiti.MakarimAkhlaq,MakarimAkhlaq,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",3,ShamAY0033948-ara1 | ShamAY0033949-ara1 | Shamela0009595-ara1,0327AbuBakrKharaiti.MakarimAkhlaq.ShamAY0033948-ara1 | 0327AbuBakrKharaiti.MakarimAkhlaq.ShamAY0033949-ara1 | 0327AbuBakrKharaiti.MakarimAkhlaq.Shamela0009595-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0327AbuBakrKharaiti/0327AbuBakrKharaiti.MakarimAkhlaq,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0327AbuBakrKharaiti/0327AbuBakrKharaiti.MakarimAkhlaq/0327AbuBakrKharaiti.MakarimAkhlaq.yml,0,
AR,350,327,0327AbuBakrKharaiti,AbuBakrKharaiti,Abū Bakr al-Ḫarāʾiṭī,0327AbuBakrKharaiti.MasawiAkhlaq,MasawiAkhlaq,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK011598-ara1 | Shamela0008243-ara1,0327AbuBakrKharaiti.MasawiAkhlaq.JK011598-ara1 | 0327AbuBakrKharaiti.MasawiAkhlaq.Shamela0008243-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0327AbuBakrKharaiti/0327AbuBakrKharaiti.MasawiAkhlaq,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0327AbuBakrKharaiti/0327AbuBakrKharaiti.MasawiAkhlaq/0327AbuBakrKharaiti.MasawiAkhlaq.yml,0,
AR,350,327,0327AbuBakrKharaiti,AbuBakrKharaiti,Abū Bakr al-Ḫarāʾiṭī,0327AbuBakrKharaiti.MuntaqaMinMakarim,MuntaqaMinMakarim,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK001171-ara1 | Shamela0011930-ara1,0327AbuBakrKharaiti.MuntaqaMinMakarim.JK001171-ara1 | 0327AbuBakrKharaiti.MuntaqaMinMakarim.Shamela0011930-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0327AbuBakrKharaiti/0327AbuBakrKharaiti.MuntaqaMinMakarim,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0327AbuBakrKharaiti/0327AbuBakrKharaiti.MuntaqaMinMakarim/0327AbuBakrKharaiti.MuntaqaMinMakarim.yml,0,
AR,350,327,0327AbuCaliKawkabi,AbuCaliKawkabi,Ibn Fulān al-Fulānī,0327AbuCaliKawkabi.Akhbar,Akhbar,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,ShamAY0032845-ara1,0327AbuCaliKawkabi.Akhbar.ShamAY0032845-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0327AbuCaliKawkabi/0327AbuCaliKawkabi.Akhbar,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0327AbuCaliKawkabi/0327AbuCaliKawkabi.Akhbar/0327AbuCaliKawkabi.Akhbar.yml,0,
AR,350,327,0327IbnAbiHatimRazi,IbnAbiHatimRazi,Ibn Abī Ḥātim al-Rāzī,0327IbnAbiHatimRazi.AdabShafici,AdabShafici,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Shamela0001485-ara1,0327IbnAbiHatimRazi.AdabShafici.Shamela0001485-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0327IbnAbiHatimRazi/0327IbnAbiHatimRazi.AdabShafici,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0327IbnAbiHatimRazi/0327IbnAbiHatimRazi.AdabShafici/0327IbnAbiHatimRazi.AdabShafici.yml,0,
AR,350,327,0327IbnAbiHatimRazi,IbnAbiHatimRazi,Ibn Abī Ḥātim al-Rāzī,0327IbnAbiHatimRazi.BayanKhataBukhari,BayanKhataBukhari,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,Shamela0001076-ara1 | Shia003091-ara1,0327IbnAbiHatimRazi.BayanKhataBukhari.Shamela0001076-ara1 | 0327IbnAbiHatimRazi.BayanKhataBukhari.Shia003091-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0327IbnAbiHatimRazi/0327IbnAbiHatimRazi.BayanKhataBukhari,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0327IbnAbiHatimRazi/0327IbnAbiHatimRazi.BayanKhataBukhari/0327IbnAbiHatimRazi.BayanKhataBukhari.yml,0,
AR,350,327,0327IbnAbiHatimRazi,IbnAbiHatimRazi,Ibn Abī Ḥātim al-Rāzī,0327IbnAbiHatimRazi.CilalHadith,CilalHadith,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",4,JK000682-ara1 | ShamAY0035210-ara1 | ShamAY0035220-ara1 | Shamela0001350-ara1,0327IbnAbiHatimRazi.CilalHadith.JK000682-ara1 | 0327IbnAbiHatimRazi.CilalHadith.ShamAY0035210-ara1 | 0327IbnAbiHatimRazi.CilalHadith.ShamAY0035220-ara1 | 0327IbnAbiHatimRazi.CilalHadith.Shamela0001350-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0327IbnAbiHatimRazi/0327IbnAbiHatimRazi.CilalHadith,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0327IbnAbiHatimRazi/0327IbnAbiHatimRazi.CilalHadith/0327IbnAbiHatimRazi.CilalHadith.yml,0,
AR,350,327,0327IbnAbiHatimRazi,IbnAbiHatimRazi,Ibn Abī Ḥātim al-Rāzī,0327IbnAbiHatimRazi.JarhWaTacdil,JarhWaTacdil,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",3,JK000517-ara1 | Shamela0002170-ara1 | Shia003082Vols-ara1,0327IbnAbiHatimRazi.JarhWaTacdil.JK000517-ara1 | 0327IbnAbiHatimRazi.JarhWaTacdil.Shamela0002170-ara1.completed | 0327IbnAbiHatimRazi.JarhWaTacdil.Shia003082Vols-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0327IbnAbiHatimRazi/0327IbnAbiHatimRazi.JarhWaTacdil,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0327IbnAbiHatimRazi/0327IbnAbiHatimRazi.JarhWaTacdil/0327IbnAbiHatimRazi.JarhWaTacdil.yml,0,
AR,350,327,0327IbnAbiHatimRazi,IbnAbiHatimRazi,Ibn Abī Ḥātim al-Rāzī,0327IbnAbiHatimRazi.Marasil,Marasil,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK000743-ara1 | Shamela0006046-ara1,0327IbnAbiHatimRazi.Marasil.JK000743-ara1 | 0327IbnAbiHatimRazi.Marasil.Shamela0006046-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0327IbnAbiHatimRazi/0327IbnAbiHatimRazi.Marasil,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0327IbnAbiHatimRazi/0327IbnAbiHatimRazi.Marasil/0327IbnAbiHatimRazi.Marasil.yml,0,
AR,350,327,0327IbnAbiHatimRazi,IbnAbiHatimRazi,Ibn Abī Ḥātim al-Rāzī,0327IbnAbiHatimRazi.Tafsir,Tafsir,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",4,JK006474-ara1 | Shamela0008658-ara1 | Shamela0009699-ara1 | Shia002498Vols-ara1,0327IbnAbiHatimRazi.Tafsir.JK006474-ara1 | 0327IbnAbiHatimRazi.Tafsir.Shamela0008658-ara1 | 0327IbnAbiHatimRazi.Tafsir.Shamela0009699-ara1 | 0327IbnAbiHatimRazi.Tafsir.Shia002498Vols-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0327IbnAbiHatimRazi/0327IbnAbiHatimRazi.Tafsir,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0327IbnAbiHatimRazi/0327IbnAbiHatimRazi.Tafsir/0327IbnAbiHatimRazi.Tafsir.yml,1,title
AR,350,328,0328AbuBakrIbnAnbari,AbuBakrIbnAnbari,Ibn Fulān al-Fulānī,0328AbuBakrIbnAnbari.Addad,Addad,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Sham19Y0017077-ara1,0328AbuBakrIbnAnbari.Addad.Sham19Y0017077-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0328AbuBakrIbnAnbari/0328AbuBakrIbnAnbari.Addad,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0328AbuBakrIbnAnbari/0328AbuBakrIbnAnbari.Addad/0328AbuBakrIbnAnbari.Addad.yml,0,
AR,350,328,0328AbuBakrIbnAnbari,AbuBakrIbnAnbari,Ibn Fulān al-Fulānī,0328AbuBakrIbnAnbari.IdahWaqfWaIbtida,IdahWaqfWaIbtida,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Sham19Y0014255-ara1,0328AbuBakrIbnAnbari.IdahWaqfWaIbtida.Sham19Y0014255-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0328AbuBakrIbnAnbari/0328AbuBakrIbnAnbari.IdahWaqfWaIbtida,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0328AbuBakrIbnAnbari/0328AbuBakrIbnAnbari.IdahWaqfWaIbtida/0328AbuBakrIbnAnbari.IdahWaqfWaIbtida.yml,0,
AR,350,328,0328AbuBakrIbnAnbari,AbuBakrIbnAnbari,Ibn Fulān al-Fulānī,0328AbuBakrIbnAnbari.KhutbatCaisha,KhutbatCaisha,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,ShamAY0033578-ara1 | ShamAY0035243-ara1,0328AbuBakrIbnAnbari.KhutbatCaisha.ShamAY0033578-ara1 | 0328AbuBakrIbnAnbari.KhutbatCaisha.ShamAY0035243-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0328AbuBakrIbnAnbari/0328AbuBakrIbnAnbari.KhutbatCaisha,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0328AbuBakrIbnAnbari/0328AbuBakrIbnAnbari.KhutbatCaisha/0328AbuBakrIbnAnbari.KhutbatCaisha.yml,0,
AR,350,328,0328AbuBakrIbnAnbari,AbuBakrIbnAnbari,Ibn Fulān al-Fulānī,0328AbuBakrIbnAnbari.MajlisMinAmali,MajlisMinAmali,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Shamela0026738-ara1,0328AbuBakrIbnAnbari.MajlisMinAmali.Shamela0026738-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0328AbuBakrIbnAnbari/0328AbuBakrIbnAnbari.MajlisMinAmali,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0328AbuBakrIbnAnbari/0328AbuBakrIbnAnbari.MajlisMinAmali/0328AbuBakrIbnAnbari.MajlisMinAmali.yml,0,
AR,350,328,0328AbuBakrIbnAnbari,AbuBakrIbnAnbari,Ibn Fulān al-Fulānī,0328AbuBakrIbnAnbari.MudhakkarWaMuannath,MudhakkarWaMuannath,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Sham19Y0017819-ara1,0328AbuBakrIbnAnbari.MudhakkarWaMuannath.Sham19Y0017819-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0328AbuBakrIbnAnbari/0328AbuBakrIbnAnbari.MudhakkarWaMuannath,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0328AbuBakrIbnAnbari/0328AbuBakrIbnAnbari.MudhakkarWaMuannath/0328AbuBakrIbnAnbari.MudhakkarWaMuannath.yml,0,
AR,350,328,0328AbuBakrIbnAnbari,AbuBakrIbnAnbari,Ibn Fulān al-Fulānī,0328AbuBakrIbnAnbari.SharhQasaidSabc,SharhQasaidSabc,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Sham19Y0124335-ara1,0328AbuBakrIbnAnbari.SharhQasaidSabc.Sham19Y0124335-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0328AbuBakrIbnAnbari/0328AbuBakrIbnAnbari.SharhQasaidSabc,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0328AbuBakrIbnAnbari/0328AbuBakrIbnAnbari.SharhQasaidSabc/0328AbuBakrIbnAnbari.SharhQasaidSabc.yml,0,
AR,350,328,0328AbuBakrIbnAnbari,AbuBakrIbnAnbari,Ibn Fulān al-Fulānī,0328AbuBakrIbnAnbari.ZahirFiMacani,ZahirFiMacani,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK006922-ara1 | Shamela0005644-ara1,0328AbuBakrIbnAnbari.ZahirFiMacani.JK006922-ara1 | 0328AbuBakrIbnAnbari.ZahirFiMacani.Shamela0005644-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0328AbuBakrIbnAnbari/0328AbuBakrIbnAnbari.ZahirFiMacani,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0328AbuBakrIbnAnbari/0328AbuBakrIbnAnbari.ZahirFiMacani/0328AbuBakrIbnAnbari.ZahirFiMacani.yml,0,
AR,350,328,0328AbuBishrIbnYunus,AbuBishrIbnYunus,Abū Bišr Mattá b. Yūnus,0328AbuBishrIbnYunus.BurhanLiAristutalis,BurhanLiAristutalis,Kitāb Anūlūṭīqā al-awāḫir wa-huwa al-maʿrūf bi Kitāb al-Burhān li-Arisṭūṭālis,"src@keyword, src@keyword, src@keyword",1,GRAR000013-ara1,0328AbuBishrIbnYunus.BurhanLiAristutalis.GRAR000013-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0328AbuBishrIbnYunus/0328AbuBishrIbnYunus.BurhanLiAristutalis,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0328AbuBishrIbnYunus/0328AbuBishrIbnYunus.BurhanLiAristutalis/0328AbuBishrIbnYunus.BurhanLiAristutalis.yml,0,
AR,350,328,0328AbuBishrIbnYunus,AbuBishrIbnYunus,Abū Bišr Mattá b. Yūnus,0328AbuBishrIbnYunus.KitabAristutalisFiShicr,KitabAristutalisFiShicr,Kitāb Arisṭūṭalis fī al-šiʿr,"src@keyword, src@keyword, src@keyword",4,GRAR000015-ara1 | GRAR000016-ara1 | GRAR000023-ara1 | GRAR000024-ara1,0328AbuBishrIbnYunus.KitabAristutalisFiShicr.GRAR000015-ara1 | 0328AbuBishrIbnYunus.KitabAristutalisFiShicr.GRAR000016-ara1 | 0328AbuBishrIbnYunus.KitabAristutalisFiShicr.GRAR000023-ara1 | 0328AbuBishrIbnYunus.KitabAristutalisFiShicr.GRAR000024-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0328AbuBishrIbnYunus/0328AbuBishrIbnYunus.KitabAristutalisFiShicr,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0328AbuBishrIbnYunus/0328AbuBishrIbnYunus.KitabAristutalisFiShicr/0328AbuBishrIbnYunus.KitabAristutalisFiShicr.yml,0,
AR,350,328,0328AbuBishrIbnYunus,AbuBishrIbnYunus,Abū Bišr Mattá b. Yūnus,0328AbuBishrIbnYunus.MaqalatAfrudisiFiCinaya,MaqalatAfrudisiFiCinaya,Maqālaŧ al-Iskandar al-Afrūdīsī fī al-ʿināyaŧ,"src@keyword, src@keyword, src@keyword",1,GRAR000004-ara1,0328AbuBishrIbnYunus.MaqalatAfrudisiFiCinaya.GRAR000004-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0328AbuBishrIbnYunus/0328AbuBishrIbnYunus.MaqalatAfrudisiFiCinaya,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0328AbuBishrIbnYunus/0328AbuBishrIbnYunus.MaqalatAfrudisiFiCinaya/0328AbuBishrIbnYunus.MaqalatAfrudisiFiCinaya.yml,0,
AR,350,328,0328IbnCabdRabbih,IbnCabdRabbih,Ibn ʿAbd Rabbih,0328IbnCabdRabbih.CiqdFarid,CiqdFarid,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",3,JK009200-ara1 | Masaha002985Vols-ara1 | Shamela0023789-ara1,0328IbnCabdRabbih.CiqdFarid.JK009200-ara1 | 0328IbnCabdRabbih.CiqdFarid.Masaha002985Vols-ara1 | 0328IbnCabdRabbih.CiqdFarid.Shamela0023789-ara1.completed,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0328IbnCabdRabbih/0328IbnCabdRabbih.CiqdFarid,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0328IbnCabdRabbih/0328IbnCabdRabbih.CiqdFarid/0328IbnCabdRabbih.CiqdFarid.yml,0,
AR,350,328,0328IbnCabdRabbih,IbnCabdRabbih,Ibn ʿAbd Rabbih,0328IbnCabdRabbih.Diwan,Diwan,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK007571-ara1 | ShamAY0037874-ara1,0328IbnCabdRabbih.Diwan.JK007571-ara1.completed | 0328IbnCabdRabbih.Diwan.ShamAY0037874-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0328IbnCabdRabbih/0328IbnCabdRabbih.Diwan,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0328IbnCabdRabbih/0328IbnCabdRabbih.Diwan/0328IbnCabdRabbih.Diwan.yml,0,
AR,350,329,0329AbuBakrIbnBahlul,AbuBakrIbnBahlul,Abū Bakr b. Bahlūl,0329AbuBakrIbnBahlul.Amali,Amali,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,ShamAY0032779-ara1,0329AbuBakrIbnBahlul.Amali.ShamAY0032779-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0329AbuBakrIbnBahlul/0329AbuBakrIbnBahlul.Amali,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0329AbuBakrIbnBahlul/0329AbuBakrIbnBahlul.Amali/0329AbuBakrIbnBahlul.Amali.yml,0,
AR,350,329,0329Barbahari,Barbahari,Ibn Fulān al-Fulānī,0329Barbahari.SharhSunna,SharhSunna,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",3,JK000752-ara1 | ShamAY0033891-ara1 | Shamela0008601-ara1,0329Barbahari.SharhSunna.JK000752-ara1 | 0329Barbahari.SharhSunna.ShamAY0033891-ara1 | 0329Barbahari.SharhSunna.Shamela0008601-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0329Barbahari/0329Barbahari.SharhSunna,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0329Barbahari/0329Barbahari.SharhSunna/0329Barbahari.SharhSunna.yml,0,
AR,350,329,0329IbnAhmadRabaci,IbnAhmadRabaci,Ibn Fulān al-Fulānī,0329IbnAhmadRabaci.Hadith,Hadith,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,ShamAY0032923-ara1,0329IbnAhmadRabaci.Hadith.ShamAY0032923-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0329IbnAhmadRabaci/0329IbnAhmadRabaci.Hadith,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0329IbnAhmadRabaci/0329IbnAhmadRabaci.Hadith/0329IbnAhmadRabaci.Hadith.yml,0,
AR,350,329,0329IbnAhmadRabaci,IbnAhmadRabaci,Ibn Fulān al-Fulānī,0329IbnAhmadRabaci.Juz,Juz,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Shamela0027091-ara1,0329IbnAhmadRabaci.Juz.Shamela0027091-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0329IbnAhmadRabaci/0329IbnAhmadRabaci.Juz,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0329IbnAhmadRabaci/0329IbnAhmadRabaci.Juz/0329IbnAhmadRabaci.Juz.yml,0,
AR,350,329,0329IbnAhmadRabaci,IbnAhmadRabaci,Ibn Fulān al-Fulānī,0329IbnAhmadRabaci.MuntaqaMinAkhbarAsmaci,MuntaqaMinAkhbarAsmaci,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Shamela0026875-ara1,0329IbnAhmadRabaci.MuntaqaMinAkhbarAsmaci.Shamela0026875-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0329IbnAhmadRabaci/0329IbnAhmadRabaci.MuntaqaMinAkhbarAsmaci,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0329IbnAhmadRabaci/0329IbnAhmadRabaci.MuntaqaMinAkhbarAsmaci/0329IbnAhmadRabaci.MuntaqaMinAkhbarAsmaci.yml,0,
AR,350,329,0329IbnBabawayhAli,IbnBabawayhAli,Ibn Fulān al-Fulānī,0329IbnBabawayhAli.FiqhRida,FiqhRida,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Shia000002-ara1,0329IbnBabawayhAli.FiqhRida.Shia000002-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0329IbnBabawayhAli/0329IbnBabawayhAli.FiqhRida,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0329IbnBabawayhAli/0329IbnBabawayhAli.FiqhRida/0329IbnBabawayhAli.FiqhRida.yml,0,
AR,350,329,0329IbnBabawayhAli,IbnBabawayhAli,Ibn Fulān al-Fulānī,0329IbnBabawayhAli.ImamaWaTabsira,ImamaWaTabsira,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,Shia001121-ara1 | Zaydiyya0000115-ara1,0329IbnBabawayhAli.ImamaWaTabsira.Shia001121-ara1 | 0329IbnBabawayhAli.ImamaWaTabsira.Zaydiyya0000115-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0329IbnBabawayhAli/0329IbnBabawayhAli.ImamaWaTabsira,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0329IbnBabawayhAli/0329IbnBabawayhAli.ImamaWaTabsira/0329IbnBabawayhAli.ImamaWaTabsira.yml,0,
AR,350,329,0329IbnCumarKashshi,IbnCumarKashshi,Ibn Fulān al-Fulānī,0329IbnCumarKashshi.Rijal,Rijal,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Masaha005108Vols-ara1,0329IbnCumarKashshi.Rijal.Masaha005108Vols-ara1,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0329IbnCumarKashshi/0329IbnCumarKashshi.Rijal,/Volumes/LaCie/openiti_corpus/AR/0350AH/data/0329IbnCumarKashshi/0329IbnCumarKashshi.Rijal/0329IbnCumarKashshi.Rijal.yml,0,
